image_index,label,pt0_x,pt0_y,pt0_z,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
593,6,0.0,0.0,0.0,-0.040471047163009644,0.008872300386428833,0.004501182297801165,-0.06992724537849426,0.04441821575164795,-0.0011618808465101438,-0.0847623348236084,0.08207046985626221,-0.005854124957139106,-0.09056636691093445,0.11697471141815186,-0.013215006617272707,-0.08548444509506226,0.04507499933242798,-0.036621760865116926,-0.11293894052505493,0.07137703895568848,-0.053731371005440565,-0.13432419300079346,0.0852169394493103,-0.06122506811227879,-0.15201884508132935,0.09385561943054199,-0.0644778463145741,-0.06516307592391968,0.047015219926834106,-0.04474559455123028,-0.08183562755584717,0.12607085704803467,-0.059799738516474576,-0.07686454057693481,0.1633053421974182,-0.05830594926085553,-0.06646177172660828,0.1758120059967041,-0.05577341495957455,-0.03689706325531006,0.05595505237579346,-0.05073484807219586,-0.049330681562423706,0.13997387886047363,-0.06402138649430356,-0.049845755100250244,0.17673462629318237,-0.060549289276266904,-0.04550677537918091,0.1896846890449524,-0.05602885066475949,-0.008229166269302368,0.0661410391330719,-0.054882806082630964,-0.020497888326644897,0.1341688632965088,-0.0661371800204762,-0.02711808681488037,0.16513556241989136,-0.065308846821452,-0.0302601158618927,0.18147659301757812,-0.062454719384575696
594,6,0.0,0.0,0.0,-0.04434490203857422,0.04109165072441101,0.0004156245380357859,-0.07805436849594116,0.06943562626838684,-0.006802020495925376,-0.09878703951835632,0.09372028708457947,-0.014197570638899037,-0.11365801095962524,0.11313945055007935,-0.022954999836329648,-0.11421367526054382,0.016089290380477905,-0.02825996968353195,-0.154136061668396,0.021610230207443237,-0.048391917156223485,-0.18124091625213623,0.020083218812942505,-0.060189069615844915,-0.2058735191822052,0.015351653099060059,-0.06775815542245311,-0.0976821780204773,0.0006977319717407227,-0.0380587702562849,-0.12435945868492126,0.06896549463272095,-0.05948254968429012,-0.1109677255153656,0.1149335503578186,-0.06391463931107921,-0.09502187371253967,0.13629022240638733,-0.06495266165042324,-0.07184171676635742,0.003371000289916992,-0.04746721814775867,-0.0884891152381897,0.08163386583328247,-0.06786709036136074,-0.08027234673500061,0.12806621193885803,-0.06954858209395809,-0.07039129734039307,0.15158292651176453,-0.06742195542359752,-0.04375201463699341,0.014044851064682007,-0.056058512436393926,-0.05964788794517517,0.07912397384643555,-0.07205857838893337,-0.06197547912597656,0.1152227520942688,-0.07448162640834255,-0.06047376990318298,0.13883516192436218,-0.07349021490121288
595,6,0.0,0.0,0.0,-0.03597936034202576,0.02325570583343506,-0.011460616859778838,-0.06267696619033813,0.04144006967544556,-0.024052612158641296,-0.06395801901817322,0.07084393501281738,-0.03894980964361139,-0.048646628856658936,0.08605095744132996,-0.05682232570944734,-0.06995153427124023,-0.026150941848754883,-0.019028380188331084,-0.07670921087265015,-0.03868815302848816,-0.03703793478308626,-0.07688012719154358,-0.05366790294647217,-0.052011027607306914,-0.07605129480361938,-0.06700903177261353,-0.06288836491404481,-0.043034911155700684,-0.05053851008415222,-0.0262245588481278,-0.04643169045448303,0.021072804927825928,-0.0507223081320376,-0.04281491041183472,0.07377323508262634,-0.06471735579071947,-0.03900301456451416,0.10906177759170532,-0.07091357153950639,-0.011271297931671143,-0.05303394794464111,-0.03445928883849092,-0.013764113187789917,0.03353729844093323,-0.060884494009599166,-0.012820780277252197,0.0864349901676178,-0.06832413715420671,-0.013649851083755493,0.12138056755065918,-0.06731497091351457,0.016550570726394653,-0.04124048352241516,-0.043197478774175124,0.016168862581253052,0.02769264578819275,-0.06301843715010591,0.011381447315216064,0.06845307350158691,-0.06462656301556535,0.005196064710617065,0.09696152806282043,-0.06103019011317201
596,3,0.0,0.0,0.0,-0.05230933427810669,-0.06367981433868408,-0.018242038619426637,-0.09329783916473389,-0.1381312608718872,-0.036503977906612306,-0.1275489330291748,-0.19315209984779358,-0.05842237157812491,-0.12939131259918213,-0.2547435164451599,-0.07887454314222708,-0.023597121238708496,-0.2698661983013153,-0.0017682831461556248,-0.056353747844696045,-0.34987664222717285,-0.04421106336703673,-0.09484779834747314,-0.3304763734340668,-0.08136261982908621,-0.1155320405960083,-0.29150673747062683,-0.10099758936157599,0.01279306411743164,-0.2861590087413788,-0.011593589392212778,0.009977340698242188,-0.3964315503835678,-0.037485554647354036,-0.004605889320373535,-0.46650271117687225,-0.05964766798606291,-0.017541348934173584,-0.5265635848045349,-0.07475993765583411,0.04584747552871704,-0.2680535912513733,-0.02885965054920092,0.07391852140426636,-0.3699636310338974,-0.05252731202235594,0.08047014474868774,-0.4449981302022934,-0.06757633371343985,0.08182871341705322,-0.5132449567317963,-0.07643780095568076,0.06777459383010864,-0.22212043404579163,-0.048537228089479356,0.09766530990600586,-0.2989654541015625,-0.06484551711073294,0.10798776149749756,-0.36102384328842163,-0.0685086844681777,0.11300379037857056,-0.4210306257009506,-0.06984802318802252
597,3,0.0,0.0,0.0,-0.03875088691711426,-0.04327070713043213,-0.015402152501652111,-0.06738102436065674,-0.09996572136878967,-0.02882433340013968,-0.08966833353042603,-0.14382565021514893,-0.04431725695789801,-0.08923357725143433,-0.18735703825950623,-0.058500625491747726,-0.020278096199035645,-0.19188350439071655,-0.0026867155177985325,-0.03819018602371216,-0.2536024749279022,-0.03363510623634802,-0.062153160572052,-0.2433442771434784,-0.06042174279750334,-0.07648581266403198,-0.21567633748054504,-0.0743715095526074,0.010670125484466553,-0.20244601368904114,-0.00852484937817799,0.012943804264068604,-0.28111717104911804,-0.02707763791144835,0.004849731922149658,-0.3313792943954468,-0.04347864568294035,-0.004466831684112549,-0.37174177169799805,-0.05463726475895392,0.03806507587432861,-0.19000861048698425,-0.01993744291425692,0.055184006690979004,-0.2632051408290863,-0.03626989230574118,0.0596429705619812,-0.31608691811561584,-0.04746390536488043,0.06028854846954346,-0.3635072112083435,-0.05427917122901427,0.058220505714416504,-0.15862885117530823,-0.033306695819506515,0.0774613618850708,-0.21427425742149353,-0.04414166539968001,0.0843917727470398,-0.2568853795528412,-0.04688517406643378,0.08705878257751465,-0.2976643592119217,-0.04803815141380774
598,3,0.0,0.0,0.0,-0.04414862394332886,-0.030055344104766846,-0.011904990754707967,-0.08117532730102539,-0.07239943742752075,-0.023536446958466684,-0.11194872856140137,-0.1070132851600647,-0.03765170042185417,-0.1212153434753418,-0.15049856901168823,-0.05048979584841362,-0.04384404420852661,-0.16780617833137512,0.004182338260427798,-0.07145583629608154,-0.20952637493610382,-0.02414503645865551,-0.09766256809234619,-0.19571442902088165,-0.049763300910278474,-0.11205995082855225,-0.17034009099006653,-0.06319378827480904,-0.02441781759262085,-0.1866377294063568,-0.002193883282750164,-0.03587007522583008,-0.2593083679676056,-0.019445662840887223,-0.05845308303833008,-0.30017057061195374,-0.03325518731741539,-0.08022409677505493,-0.33289530873298645,-0.04167891804842583,-0.0027597546577453613,-0.18578486144542694,-0.014006992324873124,0.0009380578994750977,-0.2609647363424301,-0.028633096709533845,-0.006730139255523682,-0.3104379177093506,-0.03610363741187683,-0.015913426876068115,-0.3529489189386368,-0.03967785228757492,0.015107929706573486,-0.16582340002059937,-0.027840589627309953,0.024591565132141113,-0.22423848509788513,-0.03689818222789398,0.024295568466186523,-0.2655077576637268,-0.03753515471486679,0.020706355571746826,-0.30376575887203217,-0.03683865208892456
599,3,0.0,0.0,0.0,-0.04786258935928345,-0.03682449460029602,-0.006009332786266697,-0.08223491907119751,-0.08152949810028076,-0.014858688178424728,-0.11327731609344482,-0.11309471726417542,-0.027923702212934387,-0.13200008869171143,-0.1519048511981964,-0.0398692497489499,-0.04120612144470215,-0.18070858716964722,0.012673149866099465,-0.07166153192520142,-0.21915751695632935,-0.012646565164391887,-0.10010552406311035,-0.19830180704593658,-0.03719127266383637,-0.11768335103988647,-0.16982051730155945,-0.050055899607901466,-0.027584612369537354,-0.19573673605918884,0.003666545080999839,-0.038458168506622314,-0.2661537230014801,-0.009365895713632,-0.06454944610595703,-0.30554188787937164,-0.02051136544621457,-0.09012234210968018,-0.336961567401886,-0.027760879087214363,-0.011643826961517334,-0.19270330667495728,-0.010822379912202251,-0.007473766803741455,-0.26824381947517395,-0.02080518095469941,-0.017498016357421875,-0.31656259298324585,-0.02591258561885823,-0.029253005981445312,-0.3575938642024994,-0.028991839799051178,0.0002881288528442383,-0.17422893643379211,-0.027490037444000137,0.010168910026550293,-0.23415307700634003,-0.033863418686156166,0.008013129234313965,-0.2757764905691147,-0.033862841266159904,0.0027717947959899902,-0.3148539662361145,-0.03326217173314561
600,3,0.0,0.0,0.0,-0.05250021815299988,-0.03926968574523926,0.011837373388857486,-0.08585524559020996,-0.08335477113723755,0.010272414324731471,-0.11947783827781677,-0.11027756333351135,0.0007255278354705297,-0.14086520671844482,-0.14770731329917908,-0.008347685547619221,-0.049516916275024414,-0.18679958581924438,0.03329794750914061,-0.08556467294692993,-0.21826127171516418,0.011229921033532264,-0.11448442935943604,-0.19588714838027954,-0.013791401969342587,-0.13481870293617249,-0.16889464855194092,-0.02698537996604955,-0.03948080539703369,-0.19702035188674927,0.015357241867036464,-0.05585747957229614,-0.2713800370693207,0.008092281309814098,-0.08314579725265503,-0.3081649839878082,-0.0018559045680603958,-0.1097831130027771,-0.3370122015476227,-0.00880565876707351,-0.02709263563156128,-0.19209600985050201,-0.007281385926603434,-0.029014945030212402,-0.272850900888443,-0.011794809350817559,-0.04166412353515625,-0.321721613407135,-0.014968923391847966,-0.05411553382873535,-0.36172159016132355,-0.017569164844303486,-0.02008795738220215,-0.17587512731552124,-0.031022767635136006,-0.016595542430877686,-0.23665615916252136,-0.0326856273283056,-0.02192676067352295,-0.277550145983696,-0.02995197950497186,-0.02942955493927002,-0.31649070978164673,-0.027934343652873395
601,3,0.0,0.0,0.0,-0.06422063708305359,-0.047718822956085205,0.04824817877170062,-0.09312701225280762,-0.08377540111541748,0.060195758453573944,-0.12579017877578735,-0.1024133563041687,0.05847411926743007,-0.15480026602745056,-0.13330045342445374,0.05478427510615802,-0.04869458079338074,-0.17761889100074768,0.06472477640863872,-0.09888660907745361,-0.20839935541152954,0.0590332965171001,-0.12908786535263062,-0.181423157453537,0.04369592618104434,-0.14766183495521545,-0.15336906909942627,0.03562407519575572,-0.03784331679344177,-0.18782636523246765,0.03325294282194591,-0.08608615398406982,-0.25836198031902313,0.04196818124410129,-0.11931517720222473,-0.29324452579021454,0.03671643461939311,-0.14274516701698303,-0.3156414180994034,0.028618273771371605,-0.03740683197975159,-0.18173697590827942,0.0012244919585100433,-0.06929090619087219,-0.27253457903862,0.01125715065654731,-0.09399613738059998,-0.32354408502578735,0.01352065753098941,-0.10839280486106873,-0.357217401266098,0.01029892217275119,-0.05560275912284851,-0.17358484864234924,-0.02814048949721837,-0.07485812902450562,-0.24240025877952576,-0.0207728375876286,-0.08858188986778259,-0.2865297794342041,-0.013696113155219791,-0.1007847785949707,-0.3259093165397644,-0.011092945487234829
602,3,0.0,0.0,0.0,-0.047292560338974,-0.009691029787063599,0.0016436828266002124,-0.08224870264530182,-0.03911653161048889,0.002371044476806361,-0.11260023713111877,-0.06653231382369995,-0.0023697669419355805,-0.13372793793678284,-0.10307610034942627,-0.005574619983033102,-0.050082579255104065,-0.12743836641311646,0.03386557183350547,-0.08278515934944153,-0.15500465035438538,0.020261919937386352,-0.11018252372741699,-0.14540134370326996,0.00448037671978696,-0.12746328115463257,-0.12625089287757874,-0.0017283179365925605,-0.040764808654785156,-0.1520083248615265,0.02629849768365844,-0.06083160638809204,-0.21373850107192993,0.026423889092459518,-0.08696435391902924,-0.24276208877563477,0.02417597814585193,-0.11183202266693115,-0.2633710950613022,0.024363233587994415,-0.025588229298591614,-0.16672423481941223,0.01323239400173648,-0.03776519000530243,-0.22964835166931152,0.012939431584729988,-0.05947472155094147,-0.26180851459503174,0.014626125685229141,-0.07941791415214539,-0.2855064421892166,0.017883938617362816,-0.010037988424301147,-0.17191997170448303,-0.0017867897438712532,-0.0076454877853393555,-0.23016181588172913,-0.0003490739361744488,-0.01315009593963623,-0.2669403702020645,0.004555239687963564,-0.021720945835113525,-0.2973533868789673,0.010182093709065754
603,3,0.0,0.0,0.0,-0.043007493019104004,-0.023042112588882446,0.011092450593721992,-0.06899240612983704,-0.05529063940048218,0.012787033927750713,-0.09763208031654358,-0.08096891641616821,0.00754605199502123,-0.1175926998257637,-0.11481358110904694,0.00321960158937884,-0.03550936281681061,-0.14223411679267883,0.03439542197914136,-0.06672093272209167,-0.1678268164396286,0.01794531301887048,-0.09621993452310562,-0.1575031578540802,-0.0012157140223933993,-0.11462576687335968,-0.14026109874248505,-0.010279120753395432,-0.02643871307373047,-0.1600160002708435,0.020543436643791324,-0.03695042431354523,-0.22282642126083374,0.017374881667208797,-0.061736226081848145,-0.2550038993358612,0.012629009907257682,-0.08529067039489746,-0.2797805815935135,0.010121541221749908,-0.01513393223285675,-0.167457714676857,0.0023035194102050127,-0.013582572340965271,-0.23667947947978973,0.0004186380904940279,-0.027749359607696533,-0.27783964574337006,0.0012739715242133798,-0.040098488330841064,-0.3094068914651871,0.0029076124850035967,-0.008426353335380554,-0.1661548912525177,-0.017033361705827588,-0.0012539178133010864,-0.22585660219192505,-0.01669226295022952,-0.006506279110908508,-0.263068750500679,-0.011969704988288754,-0.013275086879730225,-0.29550664126873016,-0.00719542230187642
604,3,0.0,0.0,0.0,-0.046886056661605835,-0.028405100107192993,0.022953795461944537,-0.0716334879398346,-0.06399887800216675,0.030330158962897258,-0.0980500876903534,-0.08868396282196045,0.028923990397743182,-0.11985601484775543,-0.119426429271698,0.028579021065525012,-0.03324916958808899,-0.14922815561294556,0.04735457916467567,-0.06632368266582489,-0.17521950602531433,0.03499446828573127,-0.09596237540245056,-0.16009780764579773,0.016805771931103664,-0.11612990498542786,-0.14119696617126465,0.007824357791832881,-0.0252244770526886,-0.16346114873886108,0.02897776682584663,-0.04113924503326416,-0.22947505116462708,0.03095002119152923,-0.06688448786735535,-0.26230858266353607,0.02744549159615417,-0.0916893482208252,-0.28653132915496826,0.02438317258565803,-0.01844996213912964,-0.16800162196159363,0.006948918762645917,-0.023433566093444824,-0.2416800856590271,0.011028778932086425,-0.03718423843383789,-0.28515391051769257,0.013333599275938468,-0.05013692378997803,-0.31669148802757263,0.014029693051270442,-0.019283711910247803,-0.1679222583770752,-0.01538979335964541,-0.014616817235946655,-0.22672799229621887,-0.010492536046513123,-0.02200724184513092,-0.2650427669286728,-0.004739158128359122,-0.03258639574050903,-0.2973129153251648,-0.0005945791308477055
605,3,0.0,0.0,0.0,-0.051745206117630005,-0.025957345962524414,0.032090851137283494,-0.08196835219860077,-0.05494120717048645,0.039907516011837174,-0.1128753274679184,-0.07255387306213379,0.03726945541227167,-0.1398845613002777,-0.09666317701339722,0.03373270578110521,-0.04435098171234131,-0.14366111159324646,0.05107517264211481,-0.08352507650852203,-0.17839926481246948,0.0482176738175184,-0.11109241843223572,-0.1599608063697815,0.03870099506700342,-0.12727946043014526,-0.13824889063835144,0.033898216703775574,-0.03558114171028137,-0.15888839960098267,0.026861921915653397,-0.06568177044391632,-0.23493298888206482,0.03038357108259504,-0.09562887251377106,-0.26980091631412506,0.02756295076930826,-0.11842663586139679,-0.2849762439727783,0.0243734000566036,-0.03918719291687012,-0.156773179769516,0.0009144959937401609,-0.05957382917404175,-0.24290995299816132,0.004239860022309472,-0.08287905156612396,-0.29066576063632965,0.004723377091679026,-0.10059170424938202,-0.3170730918645859,0.0035231130047321813,-0.059131473302841187,-0.14790791273117065,-0.02344033398306067,-0.0718722939491272,-0.21394884586334229,-0.02114959709918196,-0.08585134148597717,-0.2559878081083298,-0.017335833018776725,-0.10185791552066803,-0.28773997724056244,-0.015559680728372882
606,3,0.0,0.0,0.0,-0.05692049860954285,-0.051012665033340454,0.043413805450853715,-0.08108702301979065,-0.07989364862442017,0.052884402360376725,-0.1126788854598999,-0.0953834056854248,0.0501657339293331,-0.1406177282333374,-0.11530482769012451,0.04593440019672812,-0.04480123519897461,-0.16616478562355042,0.047929702933487306,-0.09634566307067871,-0.184602290391922,0.03339921184962691,-0.12413638830184937,-0.1612323522567749,0.013619559492525468,-0.1404435634613037,-0.13413307070732117,0.003631682043504725,-0.03558120131492615,-0.16912230849266052,0.019040801237878213,-0.07626226544380188,-0.24697354435920715,0.012976430032011876,-0.11337986588478088,-0.27645453810691833,0.0018742574859231809,-0.14244113862514496,-0.27938005328178406,-0.0065342088680893085,-0.0373309850692749,-0.1577037274837494,-0.009328130957129588,-0.0617007315158844,-0.25041061639785767,-0.005992890660110106,-0.08801746368408203,-0.28918151557445526,-0.0017363988779663941,-0.10674658417701721,-0.30689670145511627,-0.0004520590053118667,-0.057072192430496216,-0.14743423461914062,-0.03539578742200433,-0.06580454111099243,-0.21377697587013245,-0.03157164654547273,-0.07709303498268127,-0.2545037269592285,-0.024957369406166663,-0.08922648429870605,-0.2871001660823822,-0.020334408943000426
607,3,0.0,0.0,0.0,-0.058141082525253296,-0.03794756531715393,0.029619385937394327,-0.08530563116073608,-0.06769543886184692,0.03410854142362041,-0.11644604802131653,-0.08451437950134277,0.028119688371361917,-0.14684192836284637,-0.10629931092262268,0.02141027104312343,-0.06299656629562378,-0.16171184182167053,0.04458464633876247,-0.10950767993927002,-0.17777878046035767,0.024483846018256372,-0.13568605482578278,-0.15493160486221313,-0.000743631464729333,-0.15143635869026184,-0.12663495540618896,-0.01325344621932345,-0.05471205711364746,-0.16856074333190918,0.020751641581000513,-0.08891457319259644,-0.23762246966362,0.012151292042972273,-0.123816579580307,-0.2590763568878174,0.0004564966200177878,-0.15463601052761078,-0.25655868649482727,-0.006414978781549507,-0.05040493607521057,-0.1638118326663971,-0.005211710015146309,-0.07190752029418945,-0.2460235059261322,-0.007000091502277428,-0.09836256504058838,-0.2810211479663849,-0.007082767801193768,-0.1195288896560669,-0.2933836579322815,-0.00667327085307079,-0.06033387780189514,-0.15531662106513977,-0.03042579490488606,-0.06590086221694946,-0.2177249789237976,-0.02928291681951123,-0.0791151225566864,-0.25645530223846436,-0.02489530902153092,-0.09385579824447632,-0.2863266319036484,-0.02075448307937222
608,3,0.0,0.0,0.0,-0.05246761441230774,-0.013373196125030518,0.008633296432535076,-0.08937382698059082,-0.039147377014160156,0.008768057877759361,-0.1236964762210846,-0.05562371015548706,0.0024532454168451068,-0.1531434804201126,-0.07712090015411377,-0.0032816012775498393,-0.07520753145217896,-0.14089539647102356,0.030543423684875393,-0.1171470582485199,-0.15139910578727722,0.011894480752388858,-0.14382657408714294,-0.12884178757667542,-0.010571818371673203,-0.15764090418815613,-0.10248276591300964,-0.02166781438644705,-0.06767857074737549,-0.16142937541007996,0.017895983027855777,-0.09316664934158325,-0.22491875290870667,0.008657206276993179,-0.1272416114807129,-0.2395211160182953,-0.0011637082010480526,-0.1590968370437622,-0.23528331518173218,-0.004962161221911288,-0.055749207735061646,-0.17018631100654602,0.0015111675798920032,-0.06994938850402832,-0.24503368139266968,-0.00417667212094841,-0.09771725535392761,-0.2724783420562744,-0.006194864903946495,-0.12394380569458008,-0.28156188130378723,-0.004977254235555506,-0.04696810245513916,-0.16630500555038452,-0.015802301970680332,-0.04520094394683838,-0.22641047835350037,-0.01781482299919901,-0.05774989724159241,-0.2621719539165497,-0.015455625524182892,-0.07391858100891113,-0.2889602482318878,-0.011313640085418797
609,3,0.0,0.0,0.0,-0.05955943465232849,-0.0033544301986694336,-0.00019526946738324114,-0.10631254315376282,-0.0203590989112854,-0.00790742114799059,-0.14291879534721375,-0.029554367065429688,-0.021363728499579793,-0.17666268348693848,-0.039844632148742676,-0.03546828479187525,-0.1120356023311615,-0.12698572874069214,0.01087865623964035,-0.15880197286605835,-0.1318528652191162,-0.015651735297012692,-0.17805349826812744,-0.096263587474823,-0.0417254760922674,-0.18306314945220947,-0.0589335560798645,-0.056402531272340184,-0.1003398597240448,-0.15250515937805176,-0.0041825587922517116,-0.1328175961971283,-0.21939301490783691,-0.027887557453084355,-0.17039430141448975,-0.22354549169540405,-0.04630776942389048,-0.203324556350708,-0.20737677812576294,-0.055550527578759556,-0.08041125535964966,-0.16027337312698364,-0.0230743929805044,-0.0939967930316925,-0.24282068014144897,-0.04161604196445978,-0.12601318955421448,-0.26696842908859253,-0.05370251164453066,-0.1576322317123413,-0.27080243825912476,-0.0596918433965925,-0.056979596614837646,-0.14943531155586243,-0.04283011034743822,-0.05131229758262634,-0.21725326776504517,-0.05574968532340563,-0.0684855580329895,-0.2537758946418762,-0.061044831580090886,-0.09093943238258362,-0.27624571323394775,-0.06326122657077349
610,3,0.0,0.0,0.0,-0.057281166315078735,-0.011983871459960938,-0.0032751414287304215,-0.10152369737625122,-0.03839820623397827,-0.012376483605748945,-0.13974496722221375,-0.04881376028060913,-0.02596061032409125,-0.17473605275154114,-0.058319151401519775,-0.0405119164674943,-0.09955686330795288,-0.1405792236328125,0.005436018033378787,-0.14512720704078674,-0.14937454462051392,-0.022529809811658197,-0.16935628652572632,-0.11980783939361572,-0.0495831436305707,-0.18137475848197937,-0.085593581199646,-0.06546696934992724,-0.08615127205848694,-0.1625509262084961,-0.008350685314781003,-0.11607375741004944,-0.22933119535446167,-0.03343092937166148,-0.15181520581245422,-0.2360236644744873,-0.05330997992450648,-0.18434616923332214,-0.2222328782081604,-0.06402140770251208,-0.06501397490501404,-0.16490265727043152,-0.025983995833939844,-0.07427793741226196,-0.24625205993652344,-0.04738172058159762,-0.10392805933952332,-0.2704678773880005,-0.06265473280245715,-0.13535523414611816,-0.277371883392334,-0.07124306921059542,-0.04130542278289795,-0.1467975378036499,-0.04430901173645907,-0.028950005769729614,-0.20787307620048523,-0.06240862522417956,-0.04320123791694641,-0.24405604600906372,-0.07230181906516009,-0.06469526886940002,-0.2682856023311615,-0.07802773181492739
611,3,0.0,0.0,0.0,-0.055019915103912354,-0.011358082294464111,-0.006143250733764205,-0.09880182147026062,-0.04027152061462402,-0.01761546521276358,-0.13507455587387085,-0.051499903202056885,-0.03247966593891505,-0.16897395253181458,-0.06058907508850098,-0.048687435452045236,-0.09222185611724854,-0.14023083448410034,-0.0057949942985189296,-0.14051270484924316,-0.15324509143829346,-0.03605571738273028,-0.16403242945671082,-0.1200299859046936,-0.06420675269156817,-0.1757468283176422,-0.08175021409988403,-0.08083615056067828,-0.074025958776474,-0.15916359424591064,-0.01895342184990767,-0.10115048289299011,-0.22556623816490173,-0.04552190354853991,-0.13583382964134216,-0.23431673645973206,-0.06685366085559252,-0.1689012348651886,-0.22216355800628662,-0.07880954048425082,-0.04941016435623169,-0.1561492681503296,-0.03540134779006365,-0.05657094717025757,-0.2368706464767456,-0.058791022513212,-0.08369836211204529,-0.26212358474731445,-0.0754492541292322,-0.11387038230895996,-0.2714392840862274,-0.0850763281324518,-0.023317575454711914,-0.13165289163589478,-0.05221964767962817,-0.008871972560882568,-0.18649405241012573,-0.07312984368592623,-0.019677460193634033,-0.22189292311668396,-0.08381662121802691,-0.03875309228897095,-0.24831289052963257,-0.08983964822083834
612,3,0.0,0.0,0.0,-0.049015700817108154,-0.015073537826538086,-0.008856607457495613,-0.08860105276107788,-0.04755586385726929,-0.022854331737256928,-0.12065371870994568,-0.06395268440246582,-0.03976867333600609,-0.152401864528656,-0.07922166585922241,-0.0579738317484626,-0.07573336362838745,-0.14705348014831543,-0.012605571044481678,-0.12132945656776428,-0.1695406436920166,-0.04573154435107796,-0.14439481496810913,-0.13726800680160522,-0.07558811069080917,-0.15881222486495972,-0.0985114574432373,-0.09274066597769348,-0.05232924222946167,-0.1663455367088318,-0.02507995427200882,-0.0717727541923523,-0.23808559775352478,-0.05399351180145828,-0.10323348641395569,-0.25162824988365173,-0.07699131578753082,-0.13668620586395264,-0.24273160099983215,-0.08960289866278259,-0.02497774362564087,-0.16163384914398193,-0.04066499680826752,-0.02318572998046875,-0.24146005511283875,-0.06511177480766861,-0.044476449489593506,-0.27185386419296265,-0.08218215019056885,-0.07236456871032715,-0.287456750869751,-0.0917296817953357,0.003013134002685547,-0.1354866623878479,-0.05668425545642464,0.02309548854827881,-0.1890275478363037,-0.07678103060076324,0.017720937728881836,-0.22639617323875427,-0.08627927661488144,0.00200653076171875,-0.2559601068496704,-0.09127246201584427
613,3,0.0,0.0,0.0,-0.04677987098693848,-0.022920310497283936,-0.011714513070828048,-0.08677691221237183,-0.06221961975097656,-0.024506720371491042,-0.11804419755935669,-0.0867956280708313,-0.039764434687739936,-0.1436038613319397,-0.11403918266296387,-0.05504470377410087,-0.06465023756027222,-0.16744273900985718,-0.006570574019050923,-0.1027534008026123,-0.19857043027877808,-0.03727315425122413,-0.12647560238838196,-0.17152035236358643,-0.06548684521759185,-0.13952094316482544,-0.13582655787467957,-0.08115963324154052,-0.03748965263366699,-0.18924647569656372,-0.015728502191549865,-0.04736781120300293,-0.2621391713619232,-0.03925943433488044,-0.07476145029067993,-0.2856440246105194,-0.05838195665920409,-0.10498690605163574,-0.2896459400653839,-0.06901485904300841,-0.007850229740142822,-0.18639829754829407,-0.029156813986546126,0.00018209218978881836,-0.261899471282959,-0.0486521540507141,-0.015569150447845459,-0.30096179246902466,-0.061646022491103736,-0.03731083869934082,-0.32792162895202637,-0.0688562659844223,0.02058488130569458,-0.1612595021724701,-0.04392970412219199,0.0453457236289978,-0.215337872505188,-0.059336402110702124,0.0463714599609375,-0.25627249479293823,-0.06580907537782821,0.03796893358230591,-0.2926354706287384,-0.06877143367374572
614,3,0.0,0.0,0.0,-0.04685086011886597,-0.024276435375213623,-0.01466705412076763,-0.08755558729171753,-0.06708624958992004,-0.028026289720404662,-0.12089896202087402,-0.10065847635269165,-0.04344275542007736,-0.13955724239349365,-0.1420864462852478,-0.05801815115319542,-0.06333279609680176,-0.17689785361289978,-0.005235016294140138,-0.09715121984481812,-0.21741074323654175,-0.035822435695994415,-0.11958259344100952,-0.2000148892402649,-0.06293876044856361,-0.13312184810638428,-0.16981497406959534,-0.07750025712357811,-0.033694565296173096,-0.20146924257278442,-0.012099961232710399,-0.04339331388473511,-0.2726236581802368,-0.03320394032107643,-0.0673379898071289,-0.30286647379398346,-0.05053356610642723,-0.0958828330039978,-0.3131702393293381,-0.06040538050638489,-0.00189208984375,-0.20058172941207886,-0.023886771355140723,0.006677746772766113,-0.2740844488143921,-0.04201029561864189,-0.006274759769439697,-0.315383717417717,-0.0528694423328524,-0.02621513605117798,-0.3453439325094223,-0.05855191074715904,0.02793806791305542,-0.17618387937545776,-0.037494118739235915,0.052546143531799316,-0.23244106769561768,-0.052312869061101,0.05610877275466919,-0.27476754784584045,-0.05791298620806984,0.051091015338897705,-0.3127935379743576,-0.05978104047881416
